Timestamp,Vehicle Count,Density,Cars,Motorcycles,Buses,Trucks
2026-07-10 08:11:50,1,LOW,1,0,0,0
2026-07-10 08:11:50,3,LOW,1,0,2,0
2026-07-10 08:11:50,3,LOW,3,0,0,0
2026-07-10 08:11:50,2,LOW,2,0,0,0
2026-07-10 08:11:50,7,MEDIUM,6,0,1,0
2026-07-10 08:11:50,8,MEDIUM,6,0,2,0
2026-07-10 08:11:51,5,LOW,3,0,2,0
2026-07-10 08:11:51,7,MEDIUM,5,0,2,0
2026-07-10 08:11:51,6,MEDIUM,6,0,0,0
2026-07-10 08:11:51,5,LOW,5,0,0,0
2026-07-10 08:11:51,7,MEDIUM,6,0,1,0
2026-07-10 08:11:51,9,MEDIUM,8,0,1,0
2026-07-10 08:11:51,6,MEDIUM,6,0,0,0
2026-07-10 08:11:51,9,MEDIUM,8,0,1,0
2026-07-10 08:11:51,8,MEDIUM,7,0,1,0
2026-07-10 08:11:51,9,MEDIUM,8,0,1,0
2026-07-10 08:11:51,7,MEDIUM,6,0,1,0
2026-07-10 08:11:51,6,MEDIUM,5,0,1,0
2026-07-10 08:11:51,8,MEDIUM,5,0,3,0
2026-07-10 08:11:51,7,MEDIUM,5,0,2,0
2026-07-10 08:11:51,5,LOW,4,0,1,0
2026-07-10 08:11:51,9,MEDIUM,8,0,1,0
2026-07-10 08:11:52,10,MEDIUM,9,0,1,0
2026-07-10 08:11:52,6,MEDIUM,6,0,0,0
2026-07-10 08:11:52,9,MEDIUM,7,0,2,0
2026-07-10 08:11:52,6,MEDIUM,4,0,2,0
2026-07-10 08:11:52,8,MEDIUM,6,0,2,0
2026-07-10 08:11:52,4,LOW,3,0,1,0
2026-07-10 08:11:52,4,LOW,4,0,0,0
2026-07-10 08:11:52,5,LOW,5,0,0,0
2026-07-10 08:11:52,5,LOW,4,0,1,0
2026-07-10 08:11:52,5,LOW,4,0,1,0
2026-07-10 08:11:52,1,LOW,1,0,0,0
2026-07-10 08:11:52,6,MEDIUM,5,0,1,0
2026-07-10 08:11:52,3,LOW,3,0,0,0
2026-07-10 08:11:52,3,LOW,2,1,0,0
2026-07-10 08:11:52,4,LOW,4,0,0,0
2026-07-10 08:11:52,5,LOW,5,0,0,0
2026-07-10 08:11:53,5,LOW,5,0,0,0
2026-07-10 08:11:53,5,LOW,5,0,0,0
2026-07-10 08:11:53,7,MEDIUM,7,0,0,0
2026-07-10 08:11:53,6,MEDIUM,6,0,0,0
2026-07-10 08:11:53,6,MEDIUM,6,0,0,0
2026-07-10 08:11:53,6,MEDIUM,6,0,0,0
2026-07-10 08:11:53,7,MEDIUM,6,0,1,0
2026-07-10 08:11:53,7,MEDIUM,6,0,1,0
2026-07-10 08:11:53,8,MEDIUM,7,0,1,0
2026-07-10 08:11:53,6,MEDIUM,5,0,1,0
2026-07-10 08:11:53,6,MEDIUM,5,0,1,0
2026-07-10 08:11:53,7,MEDIUM,6,0,1,0
2026-07-10 08:11:53,7,MEDIUM,6,0,1,0
2026-07-10 08:11:53,5,LOW,4,0,1,0
2026-07-10 08:11:53,7,MEDIUM,6,0,1,0
2026-07-10 08:11:53,5,LOW,5,0,0,0
2026-07-10 08:11:54,6,MEDIUM,5,0,1,0
2026-07-10 08:11:54,5,LOW,4,0,1,0
2026-07-10 08:11:54,4,LOW,4,0,0,0
2026-07-10 08:11:54,5,LOW,4,0,1,0
2026-07-10 08:11:54,5,LOW,4,0,1,0
2026-07-10 08:11:54,6,MEDIUM,5,0,1,0
2026-07-10 08:11:54,7,MEDIUM,6,0,1,0
2026-07-10 08:11:54,7,MEDIUM,6,0,1,0
2026-07-10 08:11:54,5,LOW,5,0,0,0
2026-07-10 08:11:54,6,MEDIUM,6,0,0,0
2026-07-10 08:11:54,5,LOW,4,0,1,0
2026-07-10 08:11:54,6,MEDIUM,5,0,1,0
2026-07-10 08:11:54,5,LOW,4,0,1,0
2026-07-10 08:11:54,4,LOW,3,0,1,0
2026-07-10 08:11:54,3,LOW,3,0,0,0
2026-07-10 08:11:54,7,MEDIUM,6,0,1,0
2026-07-10 08:11:55,7,MEDIUM,6,0,1,0
2026-07-10 08:11:55,6,MEDIUM,5,0,1,0
2026-07-10 08:11:55,6,MEDIUM,5,0,1,0
2026-07-10 08:11:55,5,LOW,4,0,1,0
2026-07-10 08:11:55,4,LOW,4,0,0,0
2026-07-10 08:11:55,6,MEDIUM,6,0,0,0
2026-07-10 08:11:55,5,LOW,4,0,1,0
2026-07-10 08:11:55,6,MEDIUM,5,0,1,0
2026-07-10 08:11:55,7,MEDIUM,6,0,1,0
2026-07-10 08:11:55,7,MEDIUM,6,0,1,0
2026-07-10 08:11:55,6,MEDIUM,5,0,1,0
2026-07-10 08:11:55,5,LOW,4,0,1,0
2026-07-10 08:11:55,7,MEDIUM,6,0,1,0
2026-07-10 08:11:55,6,MEDIUM,5,0,1,0
2026-07-10 08:11:55,7,MEDIUM,6,0,1,0
2026-07-10 08:11:55,4,LOW,4,0,0,0
2026-07-10 08:11:56,5,LOW,4,0,1,0
2026-07-10 08:11:56,4,LOW,3,0,1,0
2026-07-10 08:11:56,4,LOW,3,0,1,0
2026-07-10 08:11:56,2,LOW,2,0,0,0
2026-07-10 08:11:56,3,LOW,3,0,0,0
2026-07-10 08:11:56,6,MEDIUM,6,0,0,0
2026-07-10 08:11:56,9,MEDIUM,9,0,0,0
2026-07-10 08:11:56,7,MEDIUM,6,0,1,0
2026-07-10 08:11:56,7,MEDIUM,7,0,0,0
2026-07-10 08:11:56,5,LOW,5,0,0,0
2026-07-10 08:11:56,7,MEDIUM,7,0,0,0
2026-07-10 08:11:56,7,MEDIUM,7,0,0,0
2026-07-10 08:11:56,7,MEDIUM,6,0,1,0
2026-07-10 08:11:56,8,MEDIUM,7,0,1,0
2026-07-10 08:11:56,5,LOW,5,0,0,0
2026-07-10 08:11:56,6,MEDIUM,6,0,0,0
2026-07-10 08:11:57,5,LOW,5,0,0,0
2026-07-10 08:11:57,4,LOW,4,0,0,0
2026-07-10 08:11:57,4,LOW,4,0,0,0
2026-07-10 08:11:57,5,LOW,5,0,0,0
2026-07-10 08:11:57,5,LOW,5,0,0,0
2026-07-10 08:11:57,5,LOW,5,0,0,0
2026-07-10 08:11:57,6,MEDIUM,5,0,1,0
2026-07-10 08:11:57,6,MEDIUM,6,0,0,0
2026-07-10 08:11:57,7,MEDIUM,6,0,1,0
2026-07-10 08:11:57,6,MEDIUM,5,0,1,0
2026-07-10 08:11:57,7,MEDIUM,6,0,1,0
2026-07-10 08:11:57,8,MEDIUM,6,0,2,0
2026-07-10 08:11:57,7,MEDIUM,5,0,2,0
2026-07-10 08:11:57,4,LOW,3,0,1,0
2026-07-10 08:11:57,5,LOW,3,0,2,0
2026-07-10 08:11:57,8,MEDIUM,5,0,3,0
2026-07-10 08:11:58,5,LOW,4,0,1,0
2026-07-10 08:11:58,7,MEDIUM,6,0,1,0
2026-07-10 08:11:58,8,MEDIUM,6,0,2,0
2026-07-10 08:11:58,7,MEDIUM,6,0,1,0
2026-07-10 08:11:58,3,LOW,3,0,0,0
2026-07-10 08:11:58,5,LOW,4,0,1,0
2026-07-10 08:11:58,3,LOW,3,0,0,0
2026-07-10 08:11:58,4,LOW,4,0,0,0
2026-07-10 08:11:58,4,LOW,4,0,0,0
2026-07-10 08:11:58,5,LOW,5,0,0,0
2026-07-10 08:11:58,6,MEDIUM,6,0,0,0
2026-07-10 08:11:58,4,LOW,4,0,0,0
2026-07-10 08:11:58,3,LOW,3,0,0,0
2026-07-10 08:11:58,3,LOW,3,0,0,0
2026-07-10 08:11:58,3,LOW,3,0,0,0
2026-07-10 08:11:59,5,LOW,5,0,0,0
2026-07-10 08:11:59,4,LOW,4,0,0,0
2026-07-10 08:11:59,3,LOW,3,0,0,0
2026-07-10 08:11:59,5,LOW,5,0,0,0
2026-07-10 08:11:59,6,MEDIUM,6,0,0,0
2026-07-10 08:11:59,9,MEDIUM,9,0,0,0
2026-07-10 08:11:59,6,MEDIUM,5,0,1,0
2026-07-10 08:11:59,3,LOW,3,0,0,0
2026-07-10 08:11:59,5,LOW,4,0,1,0
2026-07-10 08:11:59,4,LOW,3,0,1,0
2026-07-10 08:11:59,4,LOW,3,0,1,0
2026-07-10 08:11:59,5,LOW,3,0,2,0
2026-07-10 08:11:59,4,LOW,3,0,1,0
2026-07-10 08:12:00,3,LOW,2,0,1,0
2026-07-10 08:12:00,1,LOW,0,0,1,0
2026-07-10 08:12:00,1,LOW,1,0,0,0
2026-07-10 08:12:00,2,LOW,2,0,0,0
2026-07-10 08:12:00,3,LOW,3,0,0,0
2026-07-10 08:12:00,3,LOW,2,0,1,0
2026-07-10 08:12:00,5,LOW,3,0,2,0
2026-07-10 08:12:00,2,LOW,1,0,1,0
2026-07-10 08:12:00,0,LOW,0,0,0,0
2026-07-10 08:12:00,1,LOW,1,0,0,0
2026-07-10 08:12:00,2,LOW,2,0,0,0
2026-07-10 08:12:01,4,LOW,4,0,0,0
2026-07-10 08:12:01,1,LOW,1,0,0,0
2026-07-10 08:12:01,4,LOW,2,0,2,0
2026-07-10 08:12:01,2,LOW,1,0,1,0
2026-07-10 08:12:01,2,LOW,2,0,0,0
2026-07-10 08:12:01,2,LOW,2,0,0,0
2026-07-10 08:12:01,2,LOW,2,0,0,0
2026-07-10 08:12:01,4,LOW,3,0,1,0
2026-07-10 08:12:01,2,LOW,0,0,2,0
2026-07-10 08:12:01,2,LOW,1,0,1,0
2026-07-10 08:12:01,2,LOW,1,0,1,0
2026-07-10 08:12:01,1,LOW,0,0,1,0
2026-07-10 08:12:02,2,LOW,1,0,1,0
2026-07-10 08:12:02,2,LOW,2,0,0,0
2026-07-10 08:12:02,1,LOW,1,0,0,0
2026-07-10 08:12:02,3,LOW,3,0,0,0
2026-07-10 08:12:02,2,LOW,2,0,0,0
2026-07-10 08:12:02,2,LOW,2,0,0,0
2026-07-10 08:12:02,3,LOW,1,0,2,0
2026-07-10 08:12:02,1,LOW,1,0,0,0
2026-07-10 08:12:02,1,LOW,1,0,0,0
2026-07-10 08:12:02,2,LOW,2,0,0,0
2026-07-10 08:12:02,1,LOW,1,0,0,0
2026-07-10 08:12:02,0,LOW,0,0,0,0
2026-07-10 08:12:02,1,LOW,1,0,0,0
2026-07-10 08:12:03,1,LOW,1,0,0,0
2026-07-10 08:12:03,2,LOW,2,0,0,0
2026-07-10 08:12:03,1,LOW,1,0,0,0
2026-07-10 08:12:03,2,LOW,1,0,1,0
2026-07-10 08:12:03,3,LOW,2,0,1,0
2026-07-10 08:12:03,3,LOW,1,0,2,0
2026-07-10 08:12:03,5,LOW,3,0,2,0
2026-07-10 08:12:03,5,LOW,2,0,3,0
2026-07-10 08:12:03,6,MEDIUM,5,0,1,0
2026-07-10 08:12:03,4,LOW,1,0,3,0
2026-07-10 08:12:03,4,LOW,1,0,3,0
2026-07-10 08:12:03,6,MEDIUM,4,0,2,0
2026-07-10 08:12:03,3,LOW,1,0,2,0
2026-07-10 08:12:04,5,LOW,3,0,2,0
2026-07-10 08:12:04,4,LOW,3,0,1,0
2026-07-10 08:12:04,6,MEDIUM,5,0,1,0
2026-07-10 08:12:04,8,MEDIUM,5,0,3,0
2026-07-10 08:12:04,5,LOW,4,0,1,0
2026-07-10 08:12:04,3,LOW,2,0,1,0
2026-07-10 08:12:04,3,LOW,2,0,1,0
2026-07-10 08:12:04,4,LOW,3,0,1,0
2026-07-10 08:12:04,2,LOW,1,0,1,0
2026-07-10 08:12:04,3,LOW,1,0,2,0
2026-07-10 08:12:04,4,LOW,2,0,2,0
2026-07-10 08:12:04,5,LOW,4,0,1,0
2026-07-10 08:12:05,5,LOW,4,0,1,0
2026-07-10 08:12:05,6,MEDIUM,4,0,2,0
2026-07-10 08:12:05,6,MEDIUM,3,0,3,0
2026-07-10 08:12:05,8,MEDIUM,5,0,3,0
2026-07-10 08:12:05,6,MEDIUM,4,0,2,0
2026-07-10 08:12:05,3,LOW,2,0,1,0
2026-07-10 08:12:05,3,LOW,2,0,1,0
2026-07-10 08:12:05,1,LOW,0,0,1,0
2026-07-10 08:12:05,6,MEDIUM,4,0,2,0
2026-07-10 08:12:05,5,LOW,3,0,2,0
2026-07-10 08:12:05,4,LOW,2,0,2,0
2026-07-10 08:12:05,5,LOW,3,0,2,0
2026-07-10 08:12:05,5,LOW,3,0,2,0
2026-07-10 08:12:06,3,LOW,2,0,1,0
2026-07-10 08:12:06,4,LOW,3,0,1,0
2026-07-10 08:12:06,5,LOW,3,0,1,1
2026-07-10 08:12:06,4,LOW,1,0,2,1
2026-07-10 08:12:06,2,LOW,1,0,1,0
2026-07-10 08:12:06,1,LOW,1,0,0,0
2026-07-10 08:12:06,2,LOW,2,0,0,0
2026-07-10 08:12:06,4,LOW,2,0,2,0
2026-07-10 08:12:06,3,LOW,2,0,1,0
2026-07-10 08:12:06,1,LOW,1,0,0,0
2026-07-10 08:12:06,1,LOW,1,0,0,0
2026-07-10 08:12:06,3,LOW,2,0,1,0
2026-07-10 08:12:06,1,LOW,1,0,0,0
2026-07-10 08:12:06,4,LOW,4,0,0,0
2026-07-10 08:12:07,5,LOW,4,0,1,0
2026-07-10 08:12:07,3,LOW,2,0,1,0
2026-07-10 08:12:07,7,MEDIUM,5,0,2,0
2026-07-10 08:12:07,3,LOW,2,0,1,0
2026-07-10 08:12:07,4,LOW,3,0,1,0
2026-07-10 08:12:07,4,LOW,3,0,1,0
2026-07-10 08:12:07,4,LOW,3,0,1,0
2026-07-10 08:12:07,3,LOW,3,0,0,0
2026-07-10 08:12:07,2,LOW,1,0,1,0
2026-07-10 08:12:07,2,LOW,1,0,1,0
2026-07-10 08:12:07,2,LOW,2,0,0,0
2026-07-10 08:12:07,4,LOW,3,0,1,0
2026-07-10 08:12:07,3,LOW,2,0,1,0
2026-07-10 08:12:08,3,LOW,2,0,1,0
2026-07-10 08:12:08,3,LOW,2,0,0,1
2026-07-10 08:12:08,4,LOW,4,0,0,0
2026-07-10 08:12:08,4,LOW,4,0,0,0
2026-07-10 08:12:08,4,LOW,4,0,0,0
2026-07-10 08:12:08,2,LOW,2,0,0,0
2026-07-10 08:12:08,5,LOW,5,0,0,0
2026-07-10 08:12:08,5,LOW,4,0,1,0
2026-07-10 08:12:08,5,LOW,4,0,1,0
2026-07-10 08:12:08,3,LOW,3,0,0,0
2026-07-10 08:12:08,6,MEDIUM,5,0,1,0
2026-07-10 08:12:08,7,MEDIUM,6,0,1,0
2026-07-10 08:12:09,4,LOW,4,0,0,0
2026-07-10 08:12:09,5,LOW,5,0,0,0
2026-07-10 08:12:09,6,MEDIUM,6,0,0,0
2026-07-10 08:12:09,6,MEDIUM,6,0,0,0
2026-07-10 08:12:09,4,LOW,4,0,0,0
2026-07-10 08:12:09,5,LOW,5,0,0,0
2026-07-10 08:12:09,7,MEDIUM,6,0,1,0
2026-07-10 08:12:09,6,MEDIUM,6,0,0,0
2026-07-10 08:12:09,5,LOW,4,0,1,0
2026-07-10 08:12:09,8,MEDIUM,7,0,1,0
2026-07-10 08:12:09,8,MEDIUM,7,0,1,0
2026-07-10 08:12:09,7,MEDIUM,6,0,1,0
2026-07-10 08:12:09,4,LOW,3,0,0,1
2026-07-10 08:12:09,4,LOW,3,0,1,0
2026-07-10 08:12:09,3,LOW,1,0,2,0
2026-07-10 08:12:10,4,LOW,3,0,1,0
2026-07-10 08:12:10,6,MEDIUM,4,0,2,0
2026-07-10 08:12:10,4,LOW,3,0,1,0
2026-07-10 08:12:10,3,LOW,2,0,1,0
2026-07-10 08:12:10,5,LOW,4,0,1,0
2026-07-10 08:12:10,3,LOW,2,0,1,0
2026-07-10 08:12:10,4,LOW,3,0,1,0
2026-07-10 08:12:10,7,MEDIUM,5,0,2,0
2026-07-10 08:12:10,4,LOW,2,0,2,0
2026-07-10 08:12:10,9,MEDIUM,7,0,2,0
2026-07-10 08:12:10,8,MEDIUM,6,0,2,0
2026-07-10 08:12:10,8,MEDIUM,6,0,2,0
2026-07-10 08:12:10,3,LOW,2,0,1,0
2026-07-10 08:12:10,6,MEDIUM,4,0,2,0
2026-07-10 08:12:10,4,LOW,2,0,2,0
2026-07-10 08:12:10,6,MEDIUM,4,0,2,0
2026-07-10 08:12:10,7,MEDIUM,4,0,3,0
2026-07-10 08:12:11,5,LOW,3,0,2,0
2026-07-10 08:12:11,4,LOW,2,0,2,0
2026-07-10 08:12:11,2,LOW,1,0,1,0
2026-07-10 08:12:11,5,LOW,4,0,1,0
2026-07-10 08:12:11,4,LOW,3,0,1,0
2026-07-10 08:12:11,1,LOW,1,0,0,0
2026-07-10 08:12:11,2,LOW,1,0,1,0
2026-07-10 08:12:11,2,LOW,1,0,1,0
2026-07-10 08:12:11,3,LOW,3,0,0,0
2026-07-10 08:12:11,1,LOW,1,0,0,0
2026-07-10 08:12:11,1,LOW,1,0,0,0
2026-07-10 08:12:11,6,MEDIUM,5,0,1,0
2026-07-10 08:12:11,4,LOW,3,0,1,0
2026-07-10 08:12:11,1,LOW,1,0,0,0
2026-07-10 08:12:11,3,LOW,3,0,0,0
2026-07-10 08:12:11,4,LOW,4,0,0,0
2026-07-10 08:12:12,3,LOW,2,0,1,0
2026-07-10 08:12:12,9,MEDIUM,8,0,1,0
2026-07-10 08:12:12,4,LOW,4,0,0,0
2026-07-10 08:12:12,4,LOW,4,0,0,0
2026-07-10 08:12:12,7,MEDIUM,5,0,2,0
2026-07-10 08:12:12,5,LOW,3,0,2,0
2026-07-10 08:12:12,5,LOW,3,0,2,0
2026-07-10 08:12:12,5,LOW,4,0,1,0
2026-07-10 08:12:12,7,MEDIUM,7,0,0,0
2026-07-10 08:12:12,4,LOW,3,0,1,0
2026-07-10 08:12:12,3,LOW,3,0,0,0
2026-07-10 08:12:12,3,LOW,2,0,1,0
2026-07-10 08:12:12,0,LOW,0,0,0,0
2026-07-10 08:12:12,2,LOW,0,0,2,0
2026-07-10 08:12:12,4,LOW,1,0,3,0
2026-07-10 08:12:12,4,LOW,1,0,3,0
2026-07-10 08:12:12,3,LOW,0,0,3,0
2026-07-10 08:12:13,4,LOW,1,0,3,0
2026-07-10 08:12:13,3,LOW,0,0,3,0
2026-07-10 08:12:13,3,LOW,0,0,3,0
2026-07-10 08:12:13,3,LOW,0,0,3,0
2026-07-10 08:12:13,4,LOW,1,0,3,0
2026-07-10 08:12:13,3,LOW,0,0,3,0
2026-07-10 08:12:13,4,LOW,1,0,3,0
2026-07-10 08:12:13,6,MEDIUM,3,0,3,0
2026-07-10 08:12:13,4,LOW,2,0,2,0
2026-07-10 08:12:13,2,LOW,1,0,1,0
2026-07-10 08:12:13,3,LOW,0,0,1,2
2026-07-10 08:12:13,5,LOW,2,0,3,0
2026-07-10 08:12:13,4,LOW,0,0,4,0
2026-07-10 08:12:13,6,MEDIUM,2,0,4,0
2026-07-10 08:12:13,5,LOW,2,0,3,0
2026-07-10 08:12:13,6,MEDIUM,2,0,4,0
2026-07-10 08:12:14,4,LOW,1,0,3,0
2026-07-10 08:12:14,5,LOW,2,0,3,0
2026-07-10 08:12:14,5,LOW,2,0,3,0
2026-07-10 08:12:14,7,MEDIUM,3,0,4,0
2026-07-10 08:12:14,5,LOW,2,0,3,0
2026-07-10 08:12:14,5,LOW,2,0,3,0
2026-07-10 08:12:14,5,LOW,2,0,3,0
2026-07-10 08:12:14,6,MEDIUM,3,0,3,0
2026-07-10 08:12:14,5,LOW,3,0,1,1
2026-07-10 08:12:14,4,LOW,2,0,2,0
2026-07-10 08:12:14,4,LOW,2,0,2,0
2026-07-10 08:12:14,7,MEDIUM,4,0,3,0
2026-07-10 08:12:14,7,MEDIUM,4,0,3,0
2026-07-10 08:12:14,8,MEDIUM,5,0,3,0
2026-07-10 08:12:14,8,MEDIUM,5,0,3,0
2026-07-10 08:12:14,6,MEDIUM,4,0,2,0
2026-07-10 08:12:15,5,LOW,3,0,2,0
2026-07-10 08:12:15,7,MEDIUM,3,0,4,0
2026-07-10 08:12:15,7,MEDIUM,3,0,4,0
2026-07-10 08:12:15,5,LOW,3,0,2,0
2026-07-10 08:12:15,5,LOW,3,0,2,0
2026-07-10 08:12:15,6,MEDIUM,4,0,2,0
2026-07-10 08:12:15,6,MEDIUM,4,0,2,0
2026-07-10 08:12:15,7,MEDIUM,5,0,2,0
2026-07-10 08:12:15,5,LOW,3,0,2,0
2026-07-10 08:12:15,6,MEDIUM,4,0,2,0
2026-07-10 08:12:15,8,MEDIUM,6,0,2,0
2026-07-10 08:12:15,7,MEDIUM,5,0,2,0
2026-07-10 08:12:15,7,MEDIUM,5,0,2,0
2026-07-10 08:12:15,9,MEDIUM,6,0,3,0
2026-07-10 08:12:15,8,MEDIUM,5,0,3,0
2026-07-10 08:12:15,6,MEDIUM,3,0,3,0
2026-07-10 08:12:15,5,LOW,2,0,3,0
2026-07-10 08:12:16,7,MEDIUM,4,0,3,0
2026-07-10 08:12:16,7,MEDIUM,4,0,3,0
2026-07-10 08:12:16,6,MEDIUM,3,0,3,0
2026-07-10 08:12:16,7,MEDIUM,4,0,3,0
2026-07-10 08:12:16,8,MEDIUM,5,0,3,0
2026-07-10 08:12:16,7,MEDIUM,4,0,3,0
2026-07-10 08:12:16,9,MEDIUM,6,0,3,0
2026-07-10 08:12:16,9,MEDIUM,6,0,3,0
2026-07-10 08:12:16,9,MEDIUM,6,0,3,0
2026-07-10 08:12:16,10,MEDIUM,7,0,3,0
2026-07-10 08:12:16,8,MEDIUM,5,0,3,0
2026-07-10 08:12:16,9,MEDIUM,5,0,4,0
2026-07-10 08:12:16,7,MEDIUM,4,0,3,0
2026-07-10 08:12:16,9,MEDIUM,6,0,3,0
2026-07-10 08:12:16,6,MEDIUM,4,0,2,0
2026-07-10 08:12:16,5,LOW,4,0,1,0
2026-07-10 08:12:16,5,LOW,4,0,1,0
2026-07-10 08:12:17,5,LOW,4,0,1,0
2026-07-10 08:12:17,9,MEDIUM,6,0,3,0
2026-07-10 08:12:17,8,MEDIUM,6,0,2,0
2026-07-10 08:12:17,7,MEDIUM,6,0,1,0
2026-07-10 08:12:17,8,MEDIUM,6,0,2,0
2026-07-10 08:12:17,7,MEDIUM,6,0,1,0
2026-07-10 08:12:17,7,MEDIUM,5,0,2,0
2026-07-10 08:12:17,6,MEDIUM,5,0,1,0
2026-07-10 08:12:17,6,MEDIUM,4,0,2,0
2026-07-10 08:12:17,6,MEDIUM,4,0,2,0
2026-07-10 08:12:17,7,MEDIUM,4,0,3,0
2026-07-10 08:12:17,6,MEDIUM,4,0,2,0
2026-07-10 08:12:17,9,MEDIUM,6,0,3,0
2026-07-10 08:12:17,8,MEDIUM,4,0,4,0
2026-07-10 08:12:17,11,MEDIUM,7,0,4,0
2026-07-10 08:12:17,9,MEDIUM,5,0,4,0
2026-07-10 08:12:18,8,MEDIUM,3,0,5,0
2026-07-10 08:12:18,9,MEDIUM,5,0,4,0
2026-07-10 08:12:18,9,MEDIUM,5,0,4,0
2026-07-10 08:12:18,5,LOW,3,0,2,0
2026-07-10 08:12:18,7,MEDIUM,4,0,3,0
2026-07-10 08:12:18,8,MEDIUM,4,0,4,0
2026-07-10 08:12:18,4,LOW,2,0,2,0
2026-07-10 08:12:18,5,LOW,2,0,3,0
2026-07-10 08:12:18,3,LOW,1,0,2,0
2026-07-10 08:12:18,1,LOW,0,0,1,0
2026-07-10 08:12:18,3,LOW,2,0,1,0
2026-07-10 08:12:18,1,LOW,0,0,1,0
2026-07-10 08:12:18,2,LOW,1,0,1,0
2026-07-10 08:12:18,1,LOW,0,0,1,0
2026-07-10 08:12:18,4,LOW,3,0,1,0
2026-07-10 08:12:18,2,LOW,2,0,0,0
2026-07-10 08:12:19,2,LOW,2,0,0,0
2026-07-10 08:12:19,5,LOW,5,0,0,0
2026-07-10 08:12:19,3,LOW,1,0,2,0
2026-07-10 08:12:19,2,LOW,2,0,0,0
2026-07-10 08:12:19,2,LOW,2,0,0,0
2026-07-10 08:12:19,3,LOW,2,0,1,0
2026-07-10 08:12:19,5,LOW,5,0,0,0
2026-07-10 08:12:19,5,LOW,5,0,0,0
2026-07-10 08:12:19,4,LOW,4,0,0,0
2026-07-10 08:12:19,6,MEDIUM,6,0,0,0
2026-07-10 08:12:19,2,LOW,2,0,0,0
2026-07-10 08:12:19,6,MEDIUM,5,0,1,0
2026-07-10 08:12:19,7,MEDIUM,6,0,1,0
2026-07-10 08:12:19,3,LOW,3,0,0,0
2026-07-10 08:12:19,5,LOW,4,0,1,0
2026-07-10 08:12:20,6,MEDIUM,6,0,0,0
2026-07-10 08:12:20,6,MEDIUM,6,0,0,0
2026-07-10 08:12:20,3,LOW,3,0,0,0
2026-07-10 08:12:20,5,LOW,4,0,1,0
2026-07-10 08:12:20,3,LOW,2,0,1,0
2026-07-10 08:12:20,5,LOW,3,0,2,0
2026-07-10 08:12:20,7,MEDIUM,5,0,2,0
2026-07-10 08:12:20,3,LOW,2,0,1,0
2026-07-10 08:12:20,3,LOW,2,0,1,0
2026-07-10 08:12:20,3,LOW,2,0,1,0
2026-07-10 08:12:20,2,LOW,1,0,1,0
2026-07-10 08:12:20,6,MEDIUM,5,0,1,0
2026-07-10 08:12:20,6,MEDIUM,4,0,2,0
2026-07-10 08:12:20,5,LOW,4,0,1,0
2026-07-10 08:12:20,7,MEDIUM,5,0,2,0
2026-07-10 08:12:21,6,MEDIUM,4,0,2,0
2026-07-10 08:12:21,6,MEDIUM,4,0,2,0
2026-07-10 08:12:21,2,LOW,2,0,0,0
2026-07-10 08:12:21,3,LOW,3,0,0,0
2026-07-10 08:12:21,6,MEDIUM,5,0,1,0
2026-07-10 08:12:21,6,MEDIUM,5,0,1,0
2026-07-10 08:12:21,5,LOW,5,0,0,0
2026-07-10 08:12:21,6,MEDIUM,5,0,1,0
2026-07-10 08:12:21,10,MEDIUM,7,0,3,0
2026-07-10 08:12:21,6,MEDIUM,5,0,1,0
2026-07-10 08:12:21,6,MEDIUM,5,0,1,0
2026-07-10 08:12:21,8,MEDIUM,7,0,1,0
2026-07-10 08:12:21,5,LOW,4,0,1,0
2026-07-10 08:12:21,3,LOW,3,0,0,0
2026-07-10 08:12:21,2,LOW,2,0,0,0
2026-07-10 08:12:21,2,LOW,2,0,0,0
2026-07-10 08:12:22,3,LOW,3,0,0,0
2026-07-10 08:12:22,3,LOW,2,0,1,0
2026-07-10 08:12:22,3,LOW,1,0,2,0
2026-07-10 08:12:22,4,LOW,2,0,2,0
2026-07-10 08:12:22,4,LOW,2,0,2,0
2026-07-10 08:12:22,5,LOW,4,0,1,0
2026-07-10 08:12:22,5,LOW,3,0,2,0
2026-07-10 08:12:22,5,LOW,4,0,1,0
2026-07-10 08:12:22,4,LOW,4,0,0,0
2026-07-10 08:12:22,6,MEDIUM,5,0,1,0
2026-07-10 08:12:22,8,MEDIUM,6,0,2,0
2026-07-10 08:12:22,5,LOW,3,0,2,0
2026-07-10 08:12:22,6,MEDIUM,4,0,2,0
2026-07-10 08:12:22,5,LOW,4,0,1,0
2026-07-10 08:12:22,3,LOW,2,0,1,0
2026-07-10 08:12:22,4,LOW,4,0,0,0
2026-07-10 08:12:23,6,MEDIUM,4,0,2,0
2026-07-10 08:12:23,4,LOW,3,0,1,0
2026-07-10 08:12:23,6,MEDIUM,5,0,1,0
2026-07-10 08:12:23,5,LOW,5,0,0,0
2026-07-10 08:12:23,7,MEDIUM,6,0,1,0
2026-07-10 08:12:23,3,LOW,2,0,1,0
2026-07-10 08:12:23,4,LOW,4,0,0,0
2026-07-10 08:12:23,3,LOW,3,0,0,0
2026-07-10 08:12:23,2,LOW,2,0,0,0
2026-07-10 08:12:23,2,LOW,2,0,0,0
2026-07-10 08:12:23,1,LOW,0,0,1,0
2026-07-10 08:12:23,3,LOW,2,0,1,0
